match_id,season,start_date,innings,batting_team,bowling_team,partnership,runs_off_bat,net_runs,batter1,batter1_runs,batter2,batter2_runs,message,partner_labels
1252281,2021,10-09-2021,2,Lightning,South East Stars,J Groves & S Munro,2,3,J Groves,2,S Munro,0,vs South East Stars (10-09-2021),J Groves & S Munro (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,KE Bryce & SJ Bryce,40,46,KE Bryce,21,SJ Bryce,19,vs South East Stars (10-09-2021),KE Bryce & SJ Bryce (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,KE Bryce & KL Gordon,16,22,KE Bryce,10,KL Gordon,6,vs South East Stars (10-09-2021),KE Bryce & KL Gordon (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,KL Gordon & S Munro,33,40,KL Gordon,18,S Munro,15,vs South East Stars (10-09-2021),KL Gordon & S Munro (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,Y Graves & S Munro,6,7,Y Graves,4,S Munro,2,vs South East Stars (10-09-2021),Y Graves & S Munro (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,SJ Bryce & B Harmer,40,40,SJ Bryce,26,B Harmer,14,vs South East Stars (10-09-2021),SJ Bryce & B Harmer (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,KE Bryce & T Graves,9,9,KE Bryce,5,T Graves,4,vs South East Stars (10-09-2021),KE Bryce & T Graves (Lightning)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,AJ Macleod & CL Griffith,73,77,AJ Macleod,30,CL Griffith,43,vs Central Sparks (10-09-2021),AJ Macleod & CL Griffith (Sunrisers)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,CL Griffith & G Scrivens,52,67,CL Griffith,26,G Scrivens,26,vs Central Sparks (10-09-2021),CL Griffith & G Scrivens (Sunrisers)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,FC Wilson & AJ Macleod,3,3,FC Wilson,0,AJ Macleod,3,vs Central Sparks (10-09-2021),FC Wilson & AJ Macleod (Sunrisers)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,J Gardner & AJ Macleod,4,4,J Gardner,0,AJ Macleod,4,vs Central Sparks (10-09-2021),J Gardner & AJ Macleod (Sunrisers)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,KS Castle & J Gardner,10,11,KS Castle,8,J Gardner,2,vs Central Sparks (10-09-2021),KS Castle & J Gardner (Sunrisers)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,M Rogers & J Gardner,25,26,M Rogers,8,J Gardner,17,vs Central Sparks (10-09-2021),M Rogers & J Gardner (Sunrisers)
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,ND Dattani & AJ Macleod,16,16,ND Dattani,7,AJ Macleod,9,vs Central Sparks (10-09-2021),ND Dattani & AJ Macleod (Sunrisers)
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,Marie Kelly & E Jones,72,84,Marie Kelly,41,E Jones,31,vs Sunrisers (10-09-2021),Marie Kelly & E Jones (Central Sparks)
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,GM Davies & D Perrin,18,20,GM Davies,8,D Perrin,10,vs Sunrisers (10-09-2021),GM Davies & D Perrin (Central Sparks)
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,GM Davies & TF Brookes,60,69,GM Davies,42,TF Brookes,18,vs Sunrisers (10-09-2021),GM Davies & TF Brookes (Central Sparks)
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,Marie Kelly & D Perrin,27,31,Marie Kelly,17,D Perrin,10,vs Sunrisers (10-09-2021),Marie Kelly & D Perrin (Central Sparks)
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,TF Brookes & IECM Wong,4,4,TF Brookes,4,IECM Wong,0,vs Sunrisers (10-09-2021),TF Brookes & IECM Wong (Central Sparks)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,AE Dyson & KL Cross,23,28,AE Dyson,6,KL Cross,17,vs Southern Vipers (10-09-2021),AE Dyson & KL Cross (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,E Threlkeld & EL Lamb,1,2,E Threlkeld,0,EL Lamb,1,vs Southern Vipers (10-09-2021),E Threlkeld & EL Lamb (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,EL Lamb & GEB Boyce,9,12,EL Lamb,5,GEB Boyce,4,vs Southern Vipers (10-09-2021),EL Lamb & GEB Boyce (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,EL Lamb & KL Cross,32,33,EL Lamb,11,KL Cross,21,vs Southern Vipers (10-09-2021),EL Lamb & KL Cross (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,HE Jones & KL Cross,2,2,HE Jones,2,KL Cross,0,vs Southern Vipers (10-09-2021),HE Jones & KL Cross (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,KL Cross & A Hartley,1,6,KL Cross,1,A Hartley,0,vs Southern Vipers (10-09-2021),KL Cross & A Hartley (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,L Marshall & KL Cross,5,5,L Marshall,2,KL Cross,3,vs Southern Vipers (10-09-2021),L Marshall & KL Cross (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,KL Cross & N Brown,7,7,KL Cross,6,N Brown,1,vs Southern Vipers (10-09-2021),KL Cross & N Brown (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,L Jackson & KL Cross,13,15,L Jackson,4,KL Cross,9,vs Southern Vipers (10-09-2021),L Jackson & KL Cross (Thunder)
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,S Smale & EL Lamb,0,0,S Smale,0,EL Lamb,0,vs Southern Vipers (10-09-2021),S Smale & EL Lamb (Thunder)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,E Windsor & AZ Monaghan,4,6,E Windsor,4,AZ Monaghan,0,vs Thunder (10-09-2021),E Windsor & AZ Monaghan (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,CE Rudd & E Windsor,32,37,CE Rudd,13,E Windsor,19,vs Thunder (10-09-2021),CE Rudd & E Windsor (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,E Windsor & EM McCaughan,10,12,E Windsor,2,EM McCaughan,8,vs Thunder (10-09-2021),E Windsor & EM McCaughan (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,GA Elwiss & EM McCaughan,5,5,GA Elwiss,0,EM McCaughan,5,vs Thunder (10-09-2021),GA Elwiss & EM McCaughan (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,GH Lewis & EM McCaughan,26,28,GH Lewis,16,EM McCaughan,10,vs Thunder (10-09-2021),GH Lewis & EM McCaughan (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,GL Adams & EM McCaughan,12,13,GL Adams,2,EM McCaughan,10,vs Thunder (10-09-2021),GL Adams & EM McCaughan (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,PJ Scholfield & EM McCaughan,10,10,PJ Scholfield,2,EM McCaughan,8,vs Thunder (10-09-2021),PJ Scholfield & EM McCaughan (Southern Vipers)
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,TG Norris & E Windsor,1,1,TG Norris,0,E Windsor,1,vs Thunder (10-09-2021),TG Norris & E Windsor (Southern Vipers)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,BA Langston & BAM Heath,91,91,BA Langston,58,BAM Heath,33,vs Thunder (12-09-2021),BA Langston & BAM Heath (Northern Diamonds)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,BAM Heath & A Campbell,54,54,BAM Heath,24,A Campbell,30,vs Thunder (12-09-2021),BAM Heath & A Campbell (Northern Diamonds)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,HJ Armitage & RHM Hopkins,9,18,HJ Armitage,7,RHM Hopkins,2,vs Thunder (12-09-2021),HJ Armitage & RHM Hopkins (Northern Diamonds)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,L Dobson & SL Kalis,21,21,L Dobson,9,SL Kalis,12,vs Thunder (12-09-2021),L Dobson & SL Kalis (Northern Diamonds)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,LCN Smith & BAM Heath,27,27,LCN Smith,6,BAM Heath,21,vs Thunder (12-09-2021),LCN Smith & BAM Heath (Northern Diamonds)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,A Campbell & SL Kalis,36,36,A Campbell,18,SL Kalis,18,vs Thunder (12-09-2021),A Campbell & SL Kalis (Northern Diamonds)
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,SL Kalis & RHM Hopkins,45,47,SL Kalis,27,RHM Hopkins,18,vs Thunder (12-09-2021),SL Kalis & RHM Hopkins (Northern Diamonds)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,AE Dyson & L Marshall,11,12,AE Dyson,3,L Marshall,8,vs Northern Diamonds (12-09-2021),AE Dyson & L Marshall (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,D Mullan & GEB Boyce,21,25,D Mullan,8,GEB Boyce,13,vs Northern Diamonds (12-09-2021),D Mullan & GEB Boyce (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,E Threlkeld & GEB Boyce,35,36,E Threlkeld,13,GEB Boyce,22,vs Northern Diamonds (12-09-2021),E Threlkeld & GEB Boyce (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,N Brown & GEB Boyce,10,10,N Brown,1,GEB Boyce,9,vs Northern Diamonds (12-09-2021),N Brown & GEB Boyce (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,GEB Boyce & S Smale,35,38,GEB Boyce,23,S Smale,12,vs Northern Diamonds (12-09-2021),GEB Boyce & S Smale (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,HE Jones & A Hartley,9,9,HE Jones,3,A Hartley,6,vs Northern Diamonds (12-09-2021),HE Jones & A Hartley (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,L Marshall & HE Jones,2,2,L Marshall,2,HE Jones,0,vs Northern Diamonds (12-09-2021),L Marshall & HE Jones (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,L Jackson & L Marshall,53,55,L Jackson,22,L Marshall,31,vs Northern Diamonds (12-09-2021),L Jackson & L Marshall (Thunder)
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,L Marshall & N Brown,2,2,L Marshall,1,N Brown,1,vs Northern Diamonds (12-09-2021),L Marshall & N Brown (Thunder)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,EL Arlott & CK Boycott,25,28,EL Arlott,10,CK Boycott,15,vs South East Stars (12-09-2021),EL Arlott & CK Boycott (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,GM Davies & D Perrin,4,4,GM Davies,0,D Perrin,4,vs South East Stars (12-09-2021),GM Davies & D Perrin (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,Marie Kelly & D Perrin,23,25,Marie Kelly,8,D Perrin,15,vs South East Stars (12-09-2021),Marie Kelly & D Perrin (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,Marie Kelly & E Jones,55,71,Marie Kelly,16,E Jones,39,vs South East Stars (12-09-2021),Marie Kelly & E Jones (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,EL Arlott & IECM Wong,1,1,EL Arlott,1,IECM Wong,0,vs South East Stars (12-09-2021),EL Arlott & IECM Wong (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,GK Davis & EL Arlott,22,23,GK Davis,13,EL Arlott,9,vs South East Stars (12-09-2021),GK Davis & EL Arlott (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,IECM Wong & CAE Hill,2,2,IECM Wong,1,CAE Hill,1,vs South East Stars (12-09-2021),IECM Wong & CAE Hill (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,RA Fackrell & IECM Wong,8,8,RA Fackrell,1,IECM Wong,7,vs South East Stars (12-09-2021),RA Fackrell & IECM Wong (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,TF Brookes & D Perrin,49,55,TF Brookes,25,D Perrin,24,vs South East Stars (12-09-2021),TF Brookes & D Perrin (Central Sparks)
1252285,2021,12-09-2021,1,Central Sparks,South East Stars,TF Brookes & IECM Wong,11,12,TF Brookes,8,IECM Wong,3,vs South East Stars (12-09-2021),TF Brookes & IECM Wong (Central Sparks)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,A Capsey & A Cranstone,40,44,A Capsey,22,A Cranstone,18,vs Central Sparks (12-09-2021),A Capsey & A Cranstone (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,A Capsey & Emma Jones,1,1,A Capsey,1,Emma Jones,0,vs Central Sparks (12-09-2021),A Capsey & Emma Jones (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,KE White & A Capsey,12,12,KE White,9,A Capsey,3,vs Central Sparks (12-09-2021),KE White & A Capsey (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,AN Davidson-Richards & KE White,7,14,AN Davidson-Richards,3,KE White,4,vs Central Sparks (12-09-2021),AN Davidson-Richards & KE White (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,BF Smith & AN Davidson-Richards,17,17,BF Smith,16,AN Davidson-Richards,1,vs Central Sparks (12-09-2021),BF Smith & AN Davidson-Richards (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,D Gregory & K Moore,1,5,D Gregory,0,K Moore,1,vs Central Sparks (12-09-2021),D Gregory & K Moore (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,KM Chathli & Emma Jones,1,1,KM Chathli,1,Emma Jones,0,vs Central Sparks (12-09-2021),KM Chathli & Emma Jones (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,PA Franklin & K Moore,0,0,PA Franklin,0,K Moore,0,vs Central Sparks (12-09-2021),PA Franklin & K Moore (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,PA Franklin & KM Chathli,9,9,PA Franklin,7,KM Chathli,2,vs Central Sparks (12-09-2021),PA Franklin & KM Chathli (South East Stars)
1252285,2021,12-09-2021,2,South East Stars,Central Sparks,R MacDonald-Gay & K Moore,10,11,R MacDonald-Gay,0,K Moore,10,vs Central Sparks (12-09-2021),R MacDonald-Gay & K Moore (South East Stars)
1252286,2021,12-09-2021,1,Western Storm,Lightning,C Skelton & N Harvey,16,18,C Skelton,13,N Harvey,3,vs Lightning (12-09-2021),C Skelton & N Harvey (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,SN Luff & DR Gibson,58,66,SN Luff,29,DR Gibson,29,vs Lightning (12-09-2021),SN Luff & DR Gibson (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,FMK Morris & LA Parfitt,36,38,FMK Morris,25,LA Parfitt,11,vs Lightning (12-09-2021),FMK Morris & LA Parfitt (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,N Harvey & NAJ Wraith,27,29,N Harvey,16,NAJ Wraith,11,vs Lightning (12-09-2021),N Harvey & NAJ Wraith (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,SN Luff & NAJ Wraith,3,3,SN Luff,1,NAJ Wraith,2,vs Lightning (12-09-2021),SN Luff & NAJ Wraith (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,SN Luff & A Griffiths,66,70,SN Luff,36,A Griffiths,30,vs Lightning (12-09-2021),SN Luff & A Griffiths (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,GM Hennessy & SN Luff,2,2,GM Hennessy,0,SN Luff,2,vs Lightning (12-09-2021),GM Hennessy & SN Luff (Western Storm)
1252286,2021,12-09-2021,1,Western Storm,Lightning,SN Luff & LA Parfitt,2,2,SN Luff,2,LA Parfitt,0,vs Lightning (12-09-2021),SN Luff & LA Parfitt (Western Storm)
1252286,2021,12-09-2021,2,Lightning,Western Storm,AJ Freeborn & SJ Bryce,0,0,AJ Freeborn,0,SJ Bryce,0,vs Western Storm (12-09-2021),AJ Freeborn & SJ Bryce (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,G Ballinger & E Claridge,37,38,G Ballinger,18,E Claridge,19,vs Western Storm (12-09-2021),G Ballinger & E Claridge (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,KE Bryce & SJ Bryce,27,27,KE Bryce,4,SJ Bryce,23,vs Western Storm (12-09-2021),KE Bryce & SJ Bryce (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,KL Gordon & E Claridge,15,16,KL Gordon,3,E Claridge,12,vs Western Storm (12-09-2021),KL Gordon & E Claridge (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,AJ Freeborn & LF Higham,14,19,AJ Freeborn,7,LF Higham,7,vs Western Storm (12-09-2021),AJ Freeborn & LF Higham (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,LF Higham & E Claridge,14,15,LF Higham,7,E Claridge,7,vs Western Storm (12-09-2021),LF Higham & E Claridge (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,S Munro & E Claridge,3,3,S Munro,3,E Claridge,0,vs Western Storm (12-09-2021),S Munro & E Claridge (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,SJ Bryce & B Harmer,9,11,SJ Bryce,4,B Harmer,5,vs Western Storm (12-09-2021),SJ Bryce & B Harmer (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,LF Higham & T Graves,26,28,LF Higham,9,T Graves,17,vs Western Storm (12-09-2021),LF Higham & T Graves (Lightning)
1252286,2021,12-09-2021,2,Lightning,Western Storm,Y Graves & E Claridge,9,9,Y Graves,8,E Claridge,1,vs Western Storm (12-09-2021),Y Graves & E Claridge (Lightning)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,E Windsor & GA Elwiss,0,0,E Windsor,0,GA Elwiss,0,vs Sunrisers (12-09-2021),E Windsor & GA Elwiss (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,GA Elwiss & CE Rudd,3,5,GA Elwiss,2,CE Rudd,1,vs Sunrisers (12-09-2021),GA Elwiss & CE Rudd (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,GA Elwiss & LK Bell,9,12,GA Elwiss,8,LK Bell,1,vs Sunrisers (12-09-2021),GA Elwiss & LK Bell (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,GA Elwiss & TG Norris,5,6,GA Elwiss,2,TG Norris,3,vs Sunrisers (12-09-2021),GA Elwiss & TG Norris (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,GH Lewis & GA Elwiss,38,44,GH Lewis,18,GA Elwiss,20,vs Sunrisers (12-09-2021),GH Lewis & GA Elwiss (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,GL Adams & EM McCaughan,28,35,GL Adams,5,EM McCaughan,23,vs Sunrisers (12-09-2021),GL Adams & EM McCaughan (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,GL Adams & GA Elwiss,91,100,GL Adams,35,GA Elwiss,56,vs Sunrisers (12-09-2021),GL Adams & GA Elwiss (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,ME Bouchier & GL Adams,40,45,ME Bouchier,30,GL Adams,10,vs Sunrisers (12-09-2021),ME Bouchier & GL Adams (Southern Vipers)
1252287,2021,12-09-2021,1,Southern Vipers,Sunrisers,PJ Scholfield & GA Elwiss,53,62,PJ Scholfield,29,GA Elwiss,24,vs Sunrisers (12-09-2021),PJ Scholfield & GA Elwiss (Southern Vipers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,AJ Macleod & CL Griffith,106,112,AJ Macleod,50,CL Griffith,56,vs Southern Vipers (12-09-2021),AJ Macleod & CL Griffith (Sunrisers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,FC Wilson & AJ Macleod,53,60,FC Wilson,24,AJ Macleod,29,vs Southern Vipers (12-09-2021),FC Wilson & AJ Macleod (Sunrisers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,CL Griffith & G Scrivens,65,75,CL Griffith,35,G Scrivens,30,vs Southern Vipers (12-09-2021),CL Griffith & G Scrivens (Sunrisers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,FC Wilson & KS Castle,29,30,FC Wilson,18,KS Castle,11,vs Southern Vipers (12-09-2021),FC Wilson & KS Castle (Sunrisers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,FC Wilson & M Rogers,9,9,FC Wilson,6,M Rogers,3,vs Southern Vipers (12-09-2021),FC Wilson & M Rogers (Sunrisers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,J Gardner & FC Wilson,14,15,J Gardner,3,FC Wilson,11,vs Southern Vipers (12-09-2021),J Gardner & FC Wilson (Sunrisers)
1252287,2021,12-09-2021,2,Sunrisers,Southern Vipers,FC Wilson & ND Dattani,7,7,FC Wilson,6,ND Dattani,1,vs Southern Vipers (12-09-2021),FC Wilson & ND Dattani (Sunrisers)
1252288,2021,18-09-2021,1,Lightning,Central Sparks,E Claridge & KE Bryce,1,2,E Claridge,0,KE Bryce,1,vs Central Sparks (18-09-2021),E Claridge & KE Bryce (Lightning)
1252288,2021,18-09-2021,1,Lightning,Central Sparks,AJ Freeborn & KE Bryce,14,18,AJ Freeborn,1,KE Bryce,13,vs Central Sparks (18-09-2021),AJ Freeborn & KE Bryce (Lightning)
1252288,2021,18-09-2021,1,Lightning,Central Sparks,KE Bryce & B Harmer,17,18,KE Bryce,15,B Harmer,2,vs Central Sparks (18-09-2021),KE Bryce & B Harmer (Lightning)
1252288,2021,18-09-2021,1,Lightning,Central Sparks,KE Bryce & SB Odedra,57,63,KE Bryce,38,SB Odedra,19,vs Central Sparks (18-09-2021),KE Bryce & SB Odedra (Lightning)
1252288,2021,18-09-2021,1,Lightning,Central Sparks,KE Bryce & SJ Bryce,180,207,KE Bryce,95,SJ Bryce,85,vs Central Sparks (18-09-2021),KE Bryce & SJ Bryce (Lightning)
1252288,2021,18-09-2021,1,Lightning,Central Sparks,SJ Bryce & B Ellis,9,12,SJ Bryce,5,B Ellis,4,vs Central Sparks (18-09-2021),SJ Bryce & B Ellis (Lightning)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,CAE Hill & GK Davis,12,18,CAE Hill,8,GK Davis,4,vs Lightning (18-09-2021),CAE Hill & GK Davis (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,CAE Hill & TF Brookes,2,2,CAE Hill,2,TF Brookes,0,vs Lightning (18-09-2021),CAE Hill & TF Brookes (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,CK Boycott & CAE Hill,37,38,CK Boycott,16,CAE Hill,21,vs Lightning (18-09-2021),CK Boycott & CAE Hill (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,D Perrin & E Jones,31,32,D Perrin,21,E Jones,10,vs Lightning (18-09-2021),D Perrin & E Jones (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,Marie Kelly & E Jones,112,119,Marie Kelly,62,E Jones,50,vs Lightning (18-09-2021),Marie Kelly & E Jones (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,EL Arlott & CAE Hill,5,5,EL Arlott,2,CAE Hill,3,vs Lightning (18-09-2021),EL Arlott & CAE Hill (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,GM Davies & D Perrin,31,31,GM Davies,24,D Perrin,7,vs Lightning (18-09-2021),GM Davies & D Perrin (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,GM Davies & TF Brookes,32,32,GM Davies,17,TF Brookes,15,vs Lightning (18-09-2021),GM Davies & TF Brookes (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,TF Brookes & IECM Wong,12,13,TF Brookes,4,IECM Wong,8,vs Lightning (18-09-2021),TF Brookes & IECM Wong (Central Sparks)
1252288,2021,18-09-2021,2,Central Sparks,Lightning,TF Brookes & RA Fackrell,6,6,TF Brookes,5,RA Fackrell,1,vs Lightning (18-09-2021),TF Brookes & RA Fackrell (Central Sparks)
1252289,2021,18-09-2021,1,Thunder,South East Stars,AE Dyson & E Threlkeld,28,32,AE Dyson,13,E Threlkeld,15,vs South East Stars (18-09-2021),AE Dyson & E Threlkeld (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,E Threlkeld & A Hartley,8,8,E Threlkeld,3,A Hartley,5,vs South East Stars (18-09-2021),E Threlkeld & A Hartley (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,E Threlkeld & D Mullan,4,5,E Threlkeld,4,D Mullan,0,vs South East Stars (18-09-2021),E Threlkeld & D Mullan (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,E Threlkeld & GEB Boyce,13,15,E Threlkeld,3,GEB Boyce,10,vs South East Stars (18-09-2021),E Threlkeld & GEB Boyce (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,HE Jones & E Threlkeld,18,18,HE Jones,9,E Threlkeld,9,vs South East Stars (18-09-2021),HE Jones & E Threlkeld (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,L Heap & E Threlkeld,29,30,L Heap,19,E Threlkeld,10,vs South East Stars (18-09-2021),L Heap & E Threlkeld (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,E Threlkeld & L Jackson,6,7,E Threlkeld,4,L Jackson,2,vs South East Stars (18-09-2021),E Threlkeld & L Jackson (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,L Marshall & E Threlkeld,1,1,L Marshall,1,E Threlkeld,0,vs South East Stars (18-09-2021),L Marshall & E Threlkeld (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,N Brown & E Threlkeld,36,40,N Brown,14,E Threlkeld,22,vs South East Stars (18-09-2021),N Brown & E Threlkeld (Thunder)
1252289,2021,18-09-2021,1,Thunder,South East Stars,GEB Boyce & S Smale,23,29,GEB Boyce,10,S Smale,13,vs South East Stars (18-09-2021),GEB Boyce & S Smale (Thunder)
1252289,2021,18-09-2021,2,South East Stars,Thunder,A Capsey & K Moore,16,17,A Capsey,9,K Moore,7,vs Thunder (18-09-2021),A Capsey & K Moore (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,AN Davidson-Richards & K Moore,1,1,AN Davidson-Richards,1,K Moore,0,vs Thunder (18-09-2021),AN Davidson-Richards & K Moore (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,C Brewer & K Moore,20,22,C Brewer,17,K Moore,3,vs Thunder (18-09-2021),C Brewer & K Moore (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,Emma Jones & D Gregory,1,3,Emma Jones,0,D Gregory,1,vs Thunder (18-09-2021),Emma Jones & D Gregory (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,K Moore & GJ Gibbs,29,32,K Moore,18,GJ Gibbs,11,vs Thunder (18-09-2021),K Moore & GJ Gibbs (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,KE White & K Moore,8,8,KE White,1,K Moore,7,vs Thunder (18-09-2021),KE White & K Moore (South East Stars)
